DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ERK_N,GSK3B_N,JNK_N,TRKA_N,RSK_N,APP_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,pS6_N,SYP_N,CaNA_N,class
0.126658544,0.081372581,0.16497016,0.611413803,-0.775113225,0.243231719,0.221815647,0.272443655,0.0963154,0.569336764,0.051439746,0.25529726,0.299084827,0.207073102,0.292687307,0.133208309,0.287204278,0.905177496,0.539928005,-0.021729277,0.238491354,0.325885228,0.247487853,-0.748830822,0.563503199,0.240645545,0.273240766,0.172744436,0.260371893,0.311598027,0.393288476,0.42335929,0.518502105,0.478091393,0.186676994,0.413902169,0.247959327,0.314355509,0.322121428,0.838995274,0.05418211,0.236237323,0.129287562,2.832538449,0.283302951,0.089886523,0.265530336,0.08830023,0.186552732,0.152076177,0.076381482,0.106134887,0.110839509,0.102140924,0.132487072,0.227768418,0.131549591,0.348622801,0.258868746,0.648860202,1.48552786,0.183803987,0.856936109,0.790633429,0.191009308,0.076381482,0.410898097,1.159293334,0
0.114506006,0.060829937,0.157120336,0.542163591,-0.987607745,0.244204939,0.22344233,0.203705626,0.092186783,0.533621749,0.031535157,0.253857923,0.296273993,0.204348381,0.270454265,0.118406343,0.239177932,0.863901518,0.542419412,-0.049316973,0.233195823,0.324595767,0.250023306,-0.888674452,0.532038866,0.240076099,0.256387269,0.173184579,0.254843515,0.310448936,0.392178248,0.426932615,0.510429925,0.475626626,0.179352967,0.409308169,0.243825397,0.314187024,0.318015615,0.856398695,0.050083362,0.216359834,0.127184898,2.87706675,0.282861724,0.081340879,0.231418546,0.08546176,0.187643983,0.150869414,0.075369405,0.104816887,0.108732918,0.101212675,0.133054885,0.22742131,0.13119597,0.344723124,0.259236216,0.616877994,1.467610219,0.186299988,0.852031348,0.788845197,0.190936132,0.075369405,0.410469002,1.13810269,0
0.102353468,0.040287292,0.149270513,0.472913379,-1.200102266,0.245178159,0.225069013,0.134967596,0.088058167,0.497906734,0.011630568,0.252418587,0.293463159,0.20162366,0.248221223,0.103604377,0.191151587,0.822625541,0.544910819,-0.076904668,0.227900292,0.323306307,0.25255876,-1.028518081,0.500574533,0.239506652,0.239533772,0.173624722,0.249315136,0.309299845,0.391068021,0.430505941,0.502357744,0.473161858,0.172028941,0.404714169,0.239691466,0.31401854,0.313909803,0.873802117,0.045984614,0.196482345,0.125082233,2.92159505,0.282420496,0.072795236,0.197306757,0.08262329,0.188735233,0.149662651,0.074357328,0.103498887,0.106626326,0.100284427,0.133622698,0.227074203,0.130842348,0.340823447,0.259603687,0.584895785,1.449692578,0.18879599,0.847126586,0.787056965,0.190862956,0.074357328,0.410039907,1.116912047,0
0.09020093,0.019744647,0.141420689,0.403663167,-1.412596786,0.246151379,0.226695696,0.066229566,0.08392955,0.46219172,-0.00827402,0.25097925,0.290652324,0.198898938,0.225988181,0.088802411,0.143125241,0.781349563,0.547402225,-0.104492364,0.22260476,0.322016847,0.255094213,-1.16836171,0.4691102,0.238937206,0.222680275,0.174064866,0.243786758,0.308150755,0.389957793,0.434079267,0.494285564,0.47069709,0.164704914,0.400120168,0.235557535,0.313850055,0.30980399,0.891205539,0.041885866,0.176604856,0.122979569,2.966123351,0.281979269,0.064249592,0.163194967,0.079784821,0.189826484,0.148455888,0.073345251,0.102180886,0.104519734,0.099356178,0.134190511,0.226727096,0.130488727,0.336923769,0.259971158,0.552913577,1.431774937,0.191291991,0.842221824,0.785268733,0.19078978,0.073345251,0.409610812,1.095721403,0
0.078048392,-0.000797997,0.133570866,0.334412955,-1.625091306,0.247124599,0.228322379,-0.002508463,0.079800934,0.426476705,-0.028178609,0.249539913,0.28784149,0.196174217,0.203755139,0.074000445,0.095098896,0.740073585,0.549893632,-0.132080059,0.217309229,0.320727386,0.257629666,-1.308205339,0.437645867,0.23836776,0.205826779,0.174505009,0.238258379,0.307001664,0.388847566,0.437652593,0.486213383,0.468232322,0.157380888,0.395526168,0.231423604,0.313681571,0.305698177,0.90860896,0.037787118,0.156727366,0.120876904,3.010651652,0.281538041,0.055703948,0.129083177,0.076946351,0.190917735,0.147249124,0.072333174,0.100862886,0.102413142,0.098427929,0.134758324,0.226379988,0.130135106,0.333024092,0.260338629,0.520931368,1.413857296,0.193787992,0.837317063,0.783480501,0.190716604,0.072333174,0.409181717,1.07453076,0
0.065895854,-0.021340642,0.125721042,0.265162743,-1.837585826,0.248097819,0.229949062,-0.071246493,0.075672317,0.390761691,-0.048083198,0.248100576,0.285030656,0.193449496,0.181522097,0.059198479,0.04707255,0.698797607,0.552385039,-0.159667755,0.212013698,0.319437926,0.260165119,-1.448048968,0.406181534,0.237798314,0.188973282,0.174945153,0.232730001,0.305852573,0.387737338,0.441225918,0.478141203,0.465767555,0.150056861,0.390932167,0.227289674,0.313513086,0.301592365,0.926012382,0.033688371,0.136849877,0.118774239,3.055179953,0.281096814,0.047158305,0.094971387,0.074107881,0.192008985,0.146042361,0.071321096,0.099544886,0.10030655,0.09749968,0.135326137,0.226032881,0.129781484,0.329124415,0.260706099,0.48894916,1.395939655,0.196283994,0.832412301,0.781692269,0.190643428,0.071321096,0.408752622,1.053340117,0
0.053743316,-0.041883287,0.117871218,0.195912532,-2.050080347,0.249071039,0.231575745,-0.139984523,0.071543701,0.355046676,-0.067987787,0.246661239,0.282219821,0.190724774,0.159289055,0.044396513,-0.000953795,0.657521629,0.554876446,-0.18725545,0.206718166,0.318148466,0.262700572,-1.587892597,0.374717201,0.237228867,0.172119785,0.175385296,0.227201623,0.304703483,0.386627111,0.444799244,0.470069022,0.463302787,0.142732835,0.386338167,0.223155743,0.313344602,0.297486552,0.943415804,0.029589623,0.116972388,0.116671575,3.099708254,0.280655586,0.038612661,0.060859597,0.071269412,0.193100236,0.144835598,0.070309019,0.098226886,0.098199958,0.096571431,0.13589395,0.225685773,0.129427863,0.325224737,0.26107357,0.456966951,1.378022013,0.198779995,0.827507539,0.779904037,0.190570252,0.070309019,0.408323526,1.032149473,0
0.041590778,-0.062425931,0.110021395,0.12666232,-2.262574867,0.250044259,0.233202428,-0.208722552,0.067415084,0.319331661,-0.087892376,0.245221902,0.279408987,0.188000053,0.137056013,0.029594547,-0.048980141,0.616245651,0.557367852,-0.214843146,0.201422635,0.316859005,0.265236026,-1.727736227,0.343252868,0.236659421,0.155266288,0.17582544,0.221673244,0.303554392,0.385516883,0.44837257,0.461996842,0.460838019,0.135408808,0.381744167,0.219021812,0.313176117,0.29338074,0.960819225,0.025490875,0.097094899,0.11456891,3.144236555,0.280214359,0.030067017,0.026747807,0.068430942,0.194191486,0.143628835,0.069296942,0.096908886,0.096093366,0.095643182,0.136461763,0.225338666,0.129074242,0.32132506,0.261441041,0.424984742,1.360104372,0.201275996,0.822602778,0.778115805,0.190497076,0.069296942,0.407894431,1.01095883,0
0.02943824,-0.082968576,0.102171571,0.057412108,-2.475069387,0.251017479,0.234829111,-0.277460582,0.063286468,0.283616647,-0.107796965,0.243782566,0.276598153,0.185275331,0.114822971,0.014792581,-0.097006486,0.574969673,0.559859259,-0.242430841,0.196127104,0.315569545,0.267771479,-1.867579856,0.311788535,0.236089975,0.138412792,0.176265583,0.216144866,0.302405301,0.384406656,0.451945895,0.453924661,0.458373251,0.128084781,0.377150166,0.214887882,0.313007633,0.289274927,0.978222647,0.021392127,0.07721741,0.112466246,3.188764856,0.279773131,0.021521374,-0.007363983,0.065592472,0.195282737,0.142422072,0.068284865,0.095590886,0.093986774,0.094714933,0.137029576,0.224991559,0.128720621,0.317425382,0.261808512,0.393002534,1.342186731,0.203771998,0.817698016,0.776327573,0.1904239,0.068284865,0.407465336,0.989768187,0
0.017285702,-0.103511221,0.094321748,-0.011838104,-2.687563907,0.251990699,0.236455794,-0.346198612,0.059157851,0.247901632,-0.127701554,0.242343229,0.273787318,0.18255061,0.092589929,-9.38499E-06,-0.145032832,0.533693695,0.562350666,-0.270018536,0.190831572,0.314280085,0.270306932,-2.007423485,0.280324202,0.235520528,0.121559295,0.176705727,0.210616487,0.301256211,0.383296429,0.455519221,0.445852481,0.455908484,0.120760755,0.372556166,0.210753951,0.312839148,0.285169114,0.995626069,0.017293379,0.057339921,0.110363581,3.233293157,0.279331904,0.01297573,-0.041475773,0.062754002,0.196373988,0.141215309,0.067272788,0.094272885,0.091880182,0.093786684,0.137597389,0.224644451,0.128366999,0.313525705,0.262175982,0.361020325,1.32426909,0.206267999,0.812793254,0.774539341,0.190350724,0.067272788,0.407036241,0.968577543,0
0.005133164,-0.124053865,0.086471924,-0.081088316,-2.900058428,0.252963919,0.238082477,-0.414936641,0.055029235,0.212186618,-0.147606143,0.240903892,0.270976484,0.179825889,0.070356887,-0.014811351,-0.193059177,0.492417717,0.564842073,-0.297606232,0.185536041,0.312990624,0.272842385,-2.147267114,0.248859869,0.234951082,0.104705798,0.17714587,0.205088109,0.30010712,0.382186201,0.459092547,0.437780301,0.453443716,0.113436728,0.367962165,0.20662002,0.312670664,0.281063302,1.01302949,0.013194631,0.037462431,0.108260916,3.277821458,0.278890676,0.004430087,-0.075587563,0.059915533,0.197465238,0.140008546,0.066260711,0.092954885,0.08977359,0.092858435,0.138165202,0.224297344,0.128013378,0.309626028,0.262543453,0.329038117,1.306351449,0.208764001,0.807888493,0.772751109,0.190277548,0.066260711,0.406607146,0.9473869,0
-0.007019374,-0.14459651,0.078622101,-0.150338528,-3.112552948,0.253937139,0.23970916,-0.483674671,0.050900618,0.176471603,-0.167510732,0.239464555,0.26816565,0.177101167,0.048123845,-0.029613317,-0.241085523,0.451141739,0.567333479,-0.325193927,0.18024051,0.311701164,0.275377838,-2.287110743,0.217395536,0.234381636,0.087852301,0.177586014,0.199559731,0.298958029,0.381075974,0.462665873,0.42970812,0.450978948,0.106112702,0.363368165,0.202486089,0.312502179,0.276957489,1.030432912,0.009095883,0.017584942,0.106158252,3.322349759,0.278449449,-0.004115557,-0.109699353,0.057077063,0.198556489,0.138801783,0.065248634,0.091636885,0.087666998,0.091930186,0.138733015,0.223950237,0.127659757,0.30572635,0.262910924,0.297055908,1.288433807,0.211260002,0.802983731,0.770962877,0.190204372,0.065248634,0.406178051,0.926196257,0
-0.019171912,-0.165139154,0.070772277,-0.21958874,-3.325047468,0.254910358,0.241335843,-0.552412701,0.046772002,0.140756588,-0.187415321,0.238025218,0.265354815,0.174376446,0.025890803,-0.044415283,-0.289111868,0.409865761,0.569824886,-0.352781623,0.174944978,0.310411704,0.277913291,-2.426954373,0.185931203,0.23381219,0.070998805,0.178026157,0.194031352,0.297808939,0.379965746,0.466239198,0.42163594,0.44851418,0.098788675,0.358774165,0.198352159,0.312333695,0.272851677,1.047836334,0.004997135,-0.002292547,0.104055587,3.366878059,0.278008221,-0.012661201,-0.143811143,0.054238593,0.199647739,0.13759502,0.064236557,0.090318885,0.085560406,0.091001937,0.139300828,0.223603129,0.127306136,0.301826673,0.263278395,0.2650737,1.270516166,0.213756003,0.79807897,0.769174645,0.190131196,0.064236557,0.405748956,0.905005613,0
-0.03132445,-0.185681799,0.062922454,-0.288838951,-3.537541988,0.255883578,0.242962527,-0.62115073,0.042643385,0.105041574,-0.20731991,0.236585881,0.262543981,0.171651725,0.003657761,-0.059217249,-0.337138214,0.368589783,0.572316293,-0.380369318,0.169649447,0.309122243,0.280448745,-2.566798002,0.15446687,0.233242743,0.054145308,0.1784663,0.188502974,0.296659848,0.378855519,0.469812524,0.413563759,0.446049413,0.091464649,0.354180164,0.194218228,0.31216521,0.268745864,1.065239756,0.000898387,-0.022170036,0.101952923,3.41140636,0.277566994,-0.021206844,-0.177922933,0.051400124,0.20073899,0.136388257,0.06322448,0.089000885,0.083453814,0.090073688,0.139868641,0.223256022,0.126952514,0.297926996,0.263645865,0.233091491,1.252598525,0.216252005,0.793174208,0.767386414,0.19005802,0.06322448,0.405319861,0.88381497,0
-0.043476988,-0.206224444,0.05507263,-0.358089163,-3.750036509,0.256856798,0.24458921,-0.68988876,0.038514769,0.069326559,-0.227224499,0.235146545,0.259733147,0.168927003,-0.018575281,-0.074019215,-0.385164559,0.327313805,0.5748077,-0.407957014,0.164353916,0.307832783,0.282984198,-2.706641631,0.123002537,0.232673297,0.037291811,0.178906444,0.182974595,0.295510757,0.377745291,0.47338585,0.405491579,0.443584645,0.084140622,0.349586164,0.190084297,0.311996726,0.264640051,1.082643177,-0.003200361,-0.042047525,0.099850258,3.455934661,0.277125766,-0.029752488,-0.212034723,0.048561654,0.201830241,0.135181494,0.062212403,0.087682885,0.081347222,0.089145439,0.140436454,0.222908914,0.126598893,0.294027318,0.264013336,0.201109282,1.234680884,0.218748006,0.788269446,0.765598182,0.189984844,0.062212403,0.404890766,0.862624327,0
-0.055629526,-0.226767088,0.047222807,-0.427339375,-3.962531029,0.257830018,0.246215893,-0.758626789,0.034386152,0.033611544,-0.247129088,0.233707208,0.256922313,0.166202282,-0.040808323,-0.088821181,-0.433190905,0.286037827,0.577299106,-0.435544709,0.159058384,0.306543323,0.285519651,-2.84648526,0.091538204,0.232103851,0.020438315,0.179346587,0.177446217,0.294361667,0.376635064,0.476959176,0.397419398,0.441119877,0.076816596,0.344992163,0.185950367,0.311828242,0.260534239,1.100046599,-0.007299108,-0.061925015,0.097747593,3.500462962,0.276684538,-0.038298132,-0.246146513,0.045723184,0.202921491,0.133974731,0.061200326,0.086364884,0.07924063,0.088217191,0.141004267,0.222561807,0.126245272,0.290127641,0.264380807,0.169127074,1.216763243,0.221244007,0.783364685,0.76380995,0.189911668,0.061200326,0.404461671,0.841433683,0
-0.067782064,-0.247309733,0.039372983,-0.496589587,-4.175025549,0.258803238,0.247842576,-0.827364819,0.030257536,-0.00210347,-0.267033677,0.232267871,0.254111478,0.16347756,-0.063041365,-0.103623147,-0.48121725,0.244761849,0.579790513,-0.463132405,0.153762853,0.305253862,0.288055104,-2.986328889,0.060073871,0.231534404,0.003584818,0.179786731,0.171917839,0.293212576,0.375524836,0.480532501,0.389347218,0.43865511,0.069492569,0.340398163,0.181816436,0.311659757,0.256428426,1.117450021,-0.011397856,-0.081802504,0.095644929,3.544991263,0.276243311,-0.046843775,-0.280258303,0.042884714,0.204012742,0.132767968,0.060188249,0.085046884,0.077134039,0.087288942,0.14157208,0.2222147,0.125891651,0.286227963,0.264748278,0.137144865,1.198845602,0.223740009,0.778459923,0.762021718,0.189838492,0.060188249,0.404032576,0.82024304,0
-0.079934602,-0.267852378,0.03152316,-0.565839799,-4.387520069,0.259776458,0.249469259,-0.896102849,0.026128919,-0.037818485,-0.286938266,0.230828534,0.251300644,0.160752839,-0.085274407,-0.118425113,-0.529243596,0.203485871,0.58228192,-0.4907201,0.148467322,0.303964402,0.290590557,-3.126172519,0.028609538,0.230964958,-0.013268679,0.180226874,0.16638946,0.292063485,0.374414609,0.484105827,0.381275037,0.436190342,0.062168542,0.335804163,0.177682505,0.311491273,0.252322614,1.134853442,-0.015496604,-0.101679993,0.093542264,3.589519564,0.275802083,-0.055389419,-0.314370093,0.040046245,0.205103992,0.131561205,0.059176172,0.083728884,0.075027447,0.086360693,0.142139893,0.221867592,0.125538029,0.282328286,0.265115748,0.105162657,1.18092796,0.22623601,0.773555161,0.760233486,0.189765316,0.059176172,0.403603481,0.799052397,0
-0.09208714,-0.288395022,0.023673336,-0.635090011,-4.60001459,0.260749678,0.251095942,-0.964840878,0.022000303,-0.073533499,-0.306842855,0.229389197,0.24848981,0.158028118,-0.107507449,-0.133227079,-0.577269941,0.162209893,0.584773327,-0.518307796,0.14317179,0.302674942,0.293126011,-3.266016148,-0.002854795,0.230395512,-0.030122176,0.180667018,0.160861082,0.290914395,0.373304381,0.487679153,0.373202857,0.433725574,0.054844516,0.331210162,0.173548574,0.311322788,0.248216801,1.152256864,-0.019595352,-0.121557482,0.0914396,3.634047865,0.275360856,-0.063935062,-0.348481883,0.037207775,0.206195243,0.130354442,0.058164095,0.082410884,0.072920855,0.085432444,0.142707706,0.221520485,0.125184408,0.278428609,0.265483219,0.073180448,1.163010319,0.228732012,0.7686504,0.758445254,0.18969214,0.058164095,0.403174386,0.777861753,0
-0.104239678,-0.308937667,0.015823513,-0.704340223,-4.81250911,0.261722898,0.252722625,-1.033578908,0.017871686,-0.109248514,-0.326747444,0.22794986,0.245678975,0.155303396,-0.12974049,-0.148029045,-0.625296287,0.120933916,0.587264733,-0.545895491,0.137876259,0.301385481,0.295661464,-3.405859777,-0.034319128,0.229826066,-0.046975672,0.181107161,0.155332703,0.289765304,0.372194154,0.491252478,0.365130676,0.431260806,0.047520489,0.326616162,0.169414644,0.311154304,0.244110988,1.169660286,-0.0236941,-0.141434971,0.089336935,3.678576166,0.274919628,-0.072480706,-0.382593673,0.034369305,0.207286494,0.129147679,0.057152018,0.081092884,0.070814263,0.084504195,0.143275519,0.221173377,0.124830787,0.274528931,0.26585069,0.04119824,1.145092678,0.231228013,0.763745638,0.756657022,0.189618964,0.057152018,0.40274529,0.75667111,0
-0.116392216,-0.329480312,0.007973689,-0.773590434,-5.02500363,0.262696118,0.254349308,-1.102316938,0.01374307,-0.144963529,-0.346652033,0.226510524,0.242868141,0.152578675,-0.151973532,-0.162831011,-0.673322632,0.079657938,0.58975614,-0.573483186,0.132580728,0.300096021,0.298196917,-3.545703406,-0.065783461,0.229256619,-0.063829169,0.181547305,0.149804325,0.288616213,0.371083926,0.494825804,0.357058496,0.428796039,0.040196463,0.322022161,0.165280713,0.310985819,0.240005176,1.187063707,-0.027792848,-0.16131246,0.087234271,3.723104467,0.274478401,-0.08102635,-0.416705463,0.031530836,0.208377744,0.127940916,0.05613994,0.079774883,0.068707671,0.083575946,0.143843332,0.22082627,0.124477166,0.270629254,0.266218161,0.009216031,1.127175037,0.233724014,0.758840876,0.75486879,0.189545788,0.05613994,0.402316195,0.735480466,0
-0.128544754,-0.350022956,0.000123866,-0.842840646,-5.23749815,0.263669338,0.255975991,-1.171054967,0.009614453,-0.180678543,-0.366556622,0.225071187,0.240057307,0.149853954,-0.174206574,-0.177632977,-0.721348978,0.03838196,0.592247547,-0.601070882,0.127285196,0.298806561,0.30073237,-3.685547035,-0.097247794,0.228687173,-0.080682666,0.181987448,0.144275947,0.287467123,0.369973699,0.49839913,0.348986315,0.426331271,0.032872436,0.317428161,0.161146782,0.310817335,0.235899363,1.204467129,-0.031891596,-0.18118995,0.085131606,3.767632768,0.274037173,-0.089571993,-0.450817253,0.028692366,0.209468995,0.126734153,0.055127863,0.078456883,0.066601079,0.082647697,0.144411145,0.220479163,0.124123544,0.266729577,0.266585631,-0.022766178,1.109257396,0.236220016,0.753936115,0.753080558,0.189472612,0.055127863,0.4018871,0.714289823,0
-0.140697292,-0.370565601,-0.007725958,-0.912090858,-5.449992671,0.264642558,0.257602674,-1.239792997,0.005485837,-0.216393558,-0.386461211,0.22363185,0.237246472,0.147129232,-0.196439616,-0.192434943,-0.769375323,-0.002894018,0.594738954,-0.628658577,0.121989665,0.2975171,0.303267823,-3.825390665,-0.128712127,0.228117727,-0.097536163,0.182427591,0.138747568,0.286318032,0.368863471,0.501972456,0.340914135,0.423866503,0.02554841,0.312834161,0.157012852,0.31064885,0.231793551,1.221870551,-0.035990344,-0.201067439,0.083028941,3.812161069,0.273595946,-0.098117637,-0.484929043,0.025853896,0.210560245,0.12552739,0.054115786,0.077138883,0.064494487,0.081719448,0.144978958,0.220132055,0.123769923,0.262829899,0.266953102,-0.054748386,1.091339754,0.238716017,0.749031353,0.751292326,0.189399436,0.054115786,0.401458005,0.69309918,0
-0.15284983,-0.391108246,-0.015575782,-0.98134107,-5.662487191,0.265615778,0.259229357,-1.308531027,0.00135722,-0.252108572,-0.4063658,0.222192513,0.234435638,0.144404511,-0.218672658,-0.207236909,-0.817401669,-0.044169996,0.597230361,-0.656246273,0.116694134,0.29622764,0.305803276,-3.965234294,-0.16017646,0.227548281,-0.114389659,0.182867735,0.13321919,0.285168941,0.367753244,0.505545781,0.332841954,0.421401735,0.018224383,0.30824016,0.152878921,0.310480366,0.227687738,1.239273972,-0.040089092,-0.220944928,0.080926277,3.856689369,0.273154718,-0.106663281,-0.519040833,0.023015426,0.211651496,0.124320627,0.053103709,0.075820883,0.062387895,0.080791199,0.145546771,0.219784948,0.123416302,0.258930222,0.267320573,-0.086730595,1.073422113,0.241212018,0.744126591,0.749504094,0.18932626,0.053103709,0.40102891,0.671908536,0
